rank,title,subhead,count,tag,link,scrape_date
4.0,一次“时髦”尝试 换来生活不能自理,原以为抽“上头电子烟”时髦好玩还飘飘欲仙，没想到只会上瘾伤身后悔莫及。回忆当初吸食“上头电子烟”的经历，浙江的小陈至今仍... 查看更多>,7520059,新,https://www.baidu.com/s?wd=%E4%B8%80%E6%AC%A1%E2%80%9C%E6%97%B6%E9%AB%A6%E2%80%9D%E5%B0%9D%E8%AF%95+%E6%8D%A2%E6%9D%A5%E7%94%9F%E6%B4%BB%E4%B8%8D%E8%83%BD%E8%87%AA%E7%90%86&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
5.0,“没有Token的CS学生 应立即退学”,近日，南京大学计算机学院副教授蒋炎岩在课堂中提出“没有Token的CS学生应立即退学”，要求学生自费烧Token并禁止古... 查看更多>,7425526,,https://www.baidu.com/s?wd=%E2%80%9C%E6%B2%A1%E6%9C%89Token%E7%9A%84CS%E5%AD%A6%E7%94%9F+%E5%BA%94%E7%AB%8B%E5%8D%B3%E9%80%80%E5%AD%A6%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
6.0,青海海西州地震,中国地震台网正式测定：9月4日1时4分，在青海海西州直辖区（北纬37.84度，东经95.59度）发生5.1级地震，震源深... 查看更多>,7331805,,https://www.baidu.com/s?wd=%E9%9D%92%E6%B5%B7%E6%B5%B7%E8%A5%BF%E5%B7%9E%E5%9C%B0%E9%9C%87&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
7.0,美网五连胜！郑钦文晋级女单32强,在2026年美网女单第二轮比赛中，郑钦文以6-4、2-6、6-1战胜普丁塞娃，晋级美网女单32强。 查看更多>,7233642,热,https://www.baidu.com/s?wd=%E7%BE%8E%E7%BD%91%E4%BA%94%E8%BF%9E%E8%83%9C%EF%BC%81%E9%83%91%E9%92%A6%E6%96%87%E6%99%8B%E7%BA%A7%E5%A5%B3%E5%8D%9532%E5%BC%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
8.0,AI短剧“千人一面”,近期，多家短剧平台出台新规整治高频AI脸。 “千人一面”是技术难题还是创作取舍？据河南郑州某机构负责人介绍，若放弃量产路... 查看更多>,7141379,,https://www.baidu.com/s?wd=AI%E7%9F%AD%E5%89%A7%E2%80%9C%E5%8D%83%E4%BA%BA%E4%B8%80%E9%9D%A2%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
9.0,外交部：已向韩方提出严正交涉,9月3日，外交部发言人回应韩国光州双年展涉台错误事件，表示中方已向韩方提出严正交涉，要求立即纠正错误做法。因光州双年展主... 查看更多>,7044589,,https://www.baidu.com/s?wd=%E5%A4%96%E4%BA%A4%E9%83%A8%EF%BC%9A%E5%B7%B2%E5%90%91%E9%9F%A9%E6%96%B9%E6%8F%90%E5%87%BA%E4%B8%A5%E6%AD%A3%E4%BA%A4%E6%B6%89&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
10.0,财商祖师爷欠了85亿,9月1日，《富爸爸穷爸爸》作者罗伯特·清崎自曝背负约12亿美元（约85亿元人民币）债务。其前妻解释，该债务系清崎与合伙人... 查看更多>,6951183,,https://www.baidu.com/s?wd=%E8%B4%A2%E5%95%86%E7%A5%96%E5%B8%88%E7%88%B7%E6%AC%A0%E4%BA%8685%E4%BA%BF&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
11.0,“新疆布尔津加气站重度漏气”不实,近日，网传新疆布尔津县巨融能源加油加气站管道开裂、重度漏气，引发关注。经有关部门核查，设备运行正常，网传信息为虚假捏造。 查看更多>,6851935,,https://www.baidu.com/s?wd=%E2%80%9C%E6%96%B0%E7%96%86%E5%B8%83%E5%B0%94%E6%B4%A5%E5%8A%A0%E6%B0%94%E7%AB%99%E9%87%8D%E5%BA%A6%E6%BC%8F%E6%B0%94%E2%80%9D%E4%B8%8D%E5%AE%9E&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
12.0,男童长期吃剩饭中毒 家长以为气色差,近日，广东顺德一3岁男童因脸色不好、手脚指甲不红等现象被老师送去医院，最终确诊为亚硝酸盐中毒，送进ICU进行抢救。而事情... 查看更多>,6761418,,https://www.baidu.com/s?wd=%E7%94%B7%E7%AB%A5%E9%95%BF%E6%9C%9F%E5%90%83%E5%89%A9%E9%A5%AD%E4%B8%AD%E6%AF%92+%E5%AE%B6%E9%95%BF%E4%BB%A5%E4%B8%BA%E6%B0%94%E8%89%B2%E5%B7%AE&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
13.0,中国房子迎来真正的分水岭,8月28日，住建、金融等部门推出房地产新政，明确有力有序推行现房销售，新出让土地项目优先现房；继续预售的项目须主体封顶，... 查看更多>,6658725,热,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E6%88%BF%E5%AD%90%E8%BF%8E%E6%9D%A5%E7%9C%9F%E6%AD%A3%E7%9A%84%E5%88%86%E6%B0%B4%E5%B2%AD&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
14.0,《后西游记》每集成本仅2-3万,近日，国内首部AI长剧《后西游记》播出，首播拿下省级卫视同时段收视第一。据项目主创李东珅透露，该剧每集制作成本仅2‑3万... 查看更多>,6571764,热,https://www.baidu.com/s?wd=%E3%80%8A%E5%90%8E%E8%A5%BF%E6%B8%B8%E8%AE%B0%E3%80%8B%E6%AF%8F%E9%9B%86%E6%88%90%E6%9C%AC%E4%BB%852-3%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
15.0,美股标普500指数创近一个月最大涨幅,昨夜今晨，得益于美联储官员释放偏鸽信号，推动加息预期降温、美债收益率回落，美股三大指数均录得至少1%涨幅。截至收盘，标准... 查看更多>,6462982,,https://www.baidu.com/s?wd=%E7%BE%8E%E8%82%A1%E6%A0%87%E6%99%AE500%E6%8C%87%E6%95%B0%E5%88%9B%E8%BF%91%E4%B8%80%E4%B8%AA%E6%9C%88%E6%9C%80%E5%A4%A7%E6%B6%A8%E5%B9%85&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
16.0,OpenAI发布GPT-6 Astra,OpenAI重磅官宣下一代旗舰模型GPT-6 Astra，官方将其定义为“世界上最智能、对齐程度最高”的模型。它在计算机... 查看更多>,6373925,新,https://www.baidu.com/s?wd=OpenAI%E5%8F%91%E5%B8%83GPT-6+Astra&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
17.0,手机集体涨价 吓跑了买手机的人,9月3日，手机集体涨价话题引发关注，线下门店冷清。此前9月1日，华为、小米、荣耀等品牌因存储及芯片成本上涨集体上调售价。... 查看更多>,6271041,,https://www.baidu.com/s?wd=%E6%89%8B%E6%9C%BA%E9%9B%86%E4%BD%93%E6%B6%A8%E4%BB%B7+%E5%90%93%E8%B7%91%E4%BA%86%E4%B9%B0%E6%89%8B%E6%9C%BA%E7%9A%84%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
18.0,女子花11万请人收纳屋子称很值得,上海女子张莉花费11万元，聘请收纳师耗时半个月，对居住十年的三百多平大平层开展断舍离及全屋空间规划，改造后居住体验改善，... 查看更多>,6174917,,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E8%8A%B111%E4%B8%87%E8%AF%B7%E4%BA%BA%E6%94%B6%E7%BA%B3%E5%B1%8B%E5%AD%90%E7%A7%B0%E5%BE%88%E5%80%BC%E5%BE%97&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
19.0,一年级学生不知出生年份,9月3日，有视频显示在开学季询问一年级新生“几几年出生”时，部分“20后”小学生一脸懵，表示“不知道”。 查看更多>,6078633,热,https://www.baidu.com/s?wd=%E4%B8%80%E5%B9%B4%E7%BA%A7%E5%AD%A6%E7%94%9F%E4%B8%8D%E7%9F%A5%E5%87%BA%E7%94%9F%E5%B9%B4%E4%BB%BD&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
20.0,酒店集团正集体盯上大学生,暑期大学生旅行预订量大幅增长，各大酒店集团纷纷布局学生市场，推出折扣、特色权益与年轻化活动。酒店瞄准该群体，意在提前卡位... 查看更多>,5995841,,https://www.baidu.com/s?wd=%E9%85%92%E5%BA%97%E9%9B%86%E5%9B%A2%E6%AD%A3%E9%9B%86%E4%BD%93%E7%9B%AF%E4%B8%8A%E5%A4%A7%E5%AD%A6%E7%94%9F&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
21.0,特斯拉Cybercab正式在美国投入运营,当地时间9月3日，特斯拉宣布，赛博无人驾驶电动车Cybercab正式在美国奥斯汀投入运营。特斯拉表示，该车型无需方向盘、... 查看更多>,5898857,新,https://www.baidu.com/s?wd=%E7%89%B9%E6%96%AF%E6%8B%89Cybercab%E6%AD%A3%E5%BC%8F%E5%9C%A8%E7%BE%8E%E5%9B%BD%E6%8A%95%E5%85%A5%E8%BF%90%E8%90%A5&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
22.0,世界已进入极端天气危险区,目前厄尔尼诺事件已确认出现，预计将在数月内增强为超强厄尔尼诺事件，强度可能在今年年底达顶峰。联合国警告称，此举将对全球降... 查看更多>,5809726,热,https://www.baidu.com/s?wd=%E4%B8%96%E7%95%8C%E5%B7%B2%E8%BF%9B%E5%85%A5%E6%9E%81%E7%AB%AF%E5%A4%A9%E6%B0%94%E5%8D%B1%E9%99%A9%E5%8C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
23.0,教官在新生面前像个新兵蛋子,近日，北京体育大学军训期间，两位女生进行武术表演，动作干净利落且充满气势。教官看后感叹自己在新生面前像个“新兵蛋子”，并... 查看更多>,5697015,,https://www.baidu.com/s?wd=%E6%95%99%E5%AE%98%E5%9C%A8%E6%96%B0%E7%94%9F%E9%9D%A2%E5%89%8D%E5%83%8F%E4%B8%AA%E6%96%B0%E5%85%B5%E8%9B%8B%E5%AD%90&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
24.0,广州取消校服统一订购,2026年秋季学期，广州正式取消中小学校服统一订购，家长可自主通过线上、线下渠道按需购买。新规落地后的首个开学季便出现断... 查看更多>,5598685,热,https://www.baidu.com/s?wd=%E5%B9%BF%E5%B7%9E%E5%8F%96%E6%B6%88%E6%A0%A1%E6%9C%8D%E7%BB%9F%E4%B8%80%E8%AE%A2%E8%B4%AD&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
25.0,“粥饼伦”门店全部关闭,9月1日，“粥饼伦”发视频称天津红桥区灌饼分店因合伙人分歧闭店，至此其全国门店已全部关闭。此前一周，天津和平区店因年租金... 查看更多>,5507772,,https://www.baidu.com/s?wd=%E2%80%9C%E7%B2%A5%E9%A5%BC%E4%BC%A6%E2%80%9D%E9%97%A8%E5%BA%97%E5%85%A8%E9%83%A8%E5%85%B3%E9%97%AD&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
26.0,黄渤家门口骑自行车摔骨折,日前，黄渤在家门口骑自行车不慎摔倒致锁骨骨折。他躺在病床幽默回应网友，自嘲“自行车一拐弯就拐到医院”，并提醒骑车不能三心... 查看更多>,5411354,,https://www.baidu.com/s?wd=%E9%BB%84%E6%B8%A4%E5%AE%B6%E9%97%A8%E5%8F%A3%E9%AA%91%E8%87%AA%E8%A1%8C%E8%BD%A6%E6%91%94%E9%AA%A8%E6%8A%98&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
27.0,张一山谈《重案六组》：不是都得谈恋爱,近日，张一山谈热播剧《重案六组：消失的警号》。他饰演青年刑警曾克强，表示办案硬朗但粗中有细，直言“不是什么作品都得谈个恋... 查看更多>,5329834,,https://www.baidu.com/s?wd=%E5%BC%A0%E4%B8%80%E5%B1%B1%E8%B0%88%E3%80%8A%E9%87%8D%E6%A1%88%E5%85%AD%E7%BB%84%E3%80%8B%EF%BC%9A%E4%B8%8D%E6%98%AF%E9%83%BD%E5%BE%97%E8%B0%88%E6%81%8B%E7%88%B1&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
28.0,流感疫苗市场变天了,9月2日，中国疾病预防控制中心发布最新流感疫苗接种指南，仅推荐三价流感疫苗。此前，因全球未检出B/Yamagata系流感... 查看更多>,5233873,,https://www.baidu.com/s?wd=%E6%B5%81%E6%84%9F%E7%96%AB%E8%8B%97%E5%B8%82%E5%9C%BA%E5%8F%98%E5%A4%A9%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
29.0,博主870万买下离海只有30米的房子,博主李杰灵870万拍下一套距海仅30米的海景房，含装修前期投入230万，计划改做民宿，同行评估约11年回本。其好友韩路不... 查看更多>,5140268,,https://www.baidu.com/s?wd=%E5%8D%9A%E4%B8%BB870%E4%B8%87%E4%B9%B0%E4%B8%8B%E7%A6%BB%E6%B5%B7%E5%8F%AA%E6%9C%8930%E7%B1%B3%E7%9A%84%E6%88%BF%E5%AD%90&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
30.0,人民日报：12345不是饭圈“掐架”平台,9月2日，微博社区公告称，煽动粉丝拨打政务服务热线施压的相关账号被禁言。此前，某演唱组合在江苏徐州举办演出期间，两派粉丝... 查看更多>,5030245,新,https://www.baidu.com/s?wd=%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5%EF%BC%9A12345%E4%B8%8D%E6%98%AF%E9%A5%AD%E5%9C%88%E2%80%9C%E6%8E%90%E6%9E%B6%E2%80%9D%E5%B9%B3%E5%8F%B0&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
31.0,不是孩子离不开 是家长离不开孩子,开学季，一老父亲因孩子上学“反向破防”。网友感慨，原来并非孩子离不开家长，而是家长离不开孩子。 查看更多>,4950574,,https://www.baidu.com/s?wd=%E4%B8%8D%E6%98%AF%E5%AD%A9%E5%AD%90%E7%A6%BB%E4%B8%8D%E5%BC%80+%E6%98%AF%E5%AE%B6%E9%95%BF%E7%A6%BB%E4%B8%8D%E5%BC%80%E5%AD%A9%E5%AD%90&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
32.0,老板“画大饼”员工背巨债,近日，上海一老板主动向员工抛来“橄榄枝”，给打工人开出极具诱惑的条件，保底月薪1.2万元，并以技术入股名义赠予10%公司... 查看更多>,4850733,,https://www.baidu.com/s?wd=%E8%80%81%E6%9D%BF%E2%80%9C%E7%94%BB%E5%A4%A7%E9%A5%BC%E2%80%9D%E5%91%98%E5%B7%A5%E8%83%8C%E5%B7%A8%E5%80%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
33.0,折叠屏三国杀,9月7日，小米与华为新品发布会撞档，仅隔4.5小时。另外，苹果将于9月10日举办发布会。三家均发力折叠屏赛道，华为推三折... 查看更多>,4743913,,https://www.baidu.com/s?wd=%E6%8A%98%E5%8F%A0%E5%B1%8F%E4%B8%89%E5%9B%BD%E6%9D%80&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
34.0,鸡蛋快跟猪肉一个价了,近期北京鸡蛋价格快速上涨，8月新发地鸡蛋月均价达10.14元/公斤，环比涨9%、同比涨50%，创近3年同期最高。业内称中... 查看更多>,4646357,热,https://www.baidu.com/s?wd=%E9%B8%A1%E8%9B%8B%E5%BF%AB%E8%B7%9F%E7%8C%AA%E8%82%89%E4%B8%80%E4%B8%AA%E4%BB%B7%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
35.0,1名中国公民在菲被羁押期间离世,9月1日，一名中国公民在菲律宾移民局拘留所被羁押等待遣返期间不幸离世。中国驻菲律宾大使馆对此深感震惊和痛惜，已第一时间向... 查看更多>,4546994,新,https://www.baidu.com/s?wd=1%E5%90%8D%E4%B8%AD%E5%9B%BD%E5%85%AC%E6%B0%91%E5%9C%A8%E8%8F%B2%E8%A2%AB%E7%BE%81%E6%8A%BC%E6%9C%9F%E9%97%B4%E7%A6%BB%E4%B8%96&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
36.0,温文尔雅的医生演起暴徒六亲不认,近日，一医院组织防暴演练，平时温文尔雅的医生龙江全情投入扮演“暴徒”，甚至中途换起“武器”。网友调侃其一秒入戏。 查看更多>,4458108,,https://www.baidu.com/s?wd=%E6%B8%A9%E6%96%87%E5%B0%94%E9%9B%85%E7%9A%84%E5%8C%BB%E7%94%9F%E6%BC%94%E8%B5%B7%E6%9A%B4%E5%BE%92%E5%85%AD%E4%BA%B2%E4%B8%8D%E8%AE%A4&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
37.0,男子为逃避结石手术术前反复跳跃蹲起,查看更多>,4369862,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E4%B8%BA%E9%80%83%E9%81%BF%E7%BB%93%E7%9F%B3%E6%89%8B%E6%9C%AF%E6%9C%AF%E5%89%8D%E5%8F%8D%E5%A4%8D%E8%B7%B3%E8%B7%83%E8%B9%B2%E8%B5%B7&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
38.0,男子被贷款15年 签字指纹全是假的,近日，河南一男子齐朋飞称，2011年他名下出现一笔5万元借款及三笔各5万元担保，合计20万元。8月26日，法院委托的司法... 查看更多>,4273318,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E8%A2%AB%E8%B4%B7%E6%AC%BE15%E5%B9%B4+%E7%AD%BE%E5%AD%97%E6%8C%87%E7%BA%B9%E5%85%A8%E6%98%AF%E5%81%87%E7%9A%84&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
39.0,“20后”小学生的古风名来了,近日，“子涵梓萱的时代已成过去式”话题引发热议。此前多地小学迎来首批“20后”新生报到，花名册中曾经扎堆的“子涵”“梓萱... 查看更多>,4174454,热,https://www.baidu.com/s?wd=%E2%80%9C20%E5%90%8E%E2%80%9D%E5%B0%8F%E5%AD%A6%E7%94%9F%E7%9A%84%E5%8F%A4%E9%A3%8E%E5%90%8D%E6%9D%A5%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
40.0,这些地区需防范特大暴雨,4日6时，中央气象台继续发布暴雨黄色预警、台风蓝色预警。预计，9月4日8时至5日8时，湖南南部、江西西南部、福建东部等地... 查看更多>,4070035,新,https://www.baidu.com/s?wd=%E8%BF%99%E4%BA%9B%E5%9C%B0%E5%8C%BA%E9%9C%80%E9%98%B2%E8%8C%83%E7%89%B9%E5%A4%A7%E6%9A%B4%E9%9B%A8&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
41.0,尼泊尔泥石流灾害遇难人数升至1290人,查看更多>,3985202,,https://www.baidu.com/s?wd=%E5%B0%BC%E6%B3%8A%E5%B0%94%E6%B3%A5%E7%9F%B3%E6%B5%81%E7%81%BE%E5%AE%B3%E9%81%87%E9%9A%BE%E4%BA%BA%E6%95%B0%E5%8D%87%E8%87%B31290%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
42.0,民警一通电话 救下一家三口,近日，在沪武高速马鞍山段，一辆故障车停在快车道内，一家三口滞留车道处境危险。民警发现后火速电话联系驾驶人，安抚情绪并指导... 查看更多>,3871018,新,https://www.baidu.com/s?wd=%E6%B0%91%E8%AD%A6%E4%B8%80%E9%80%9A%E7%94%B5%E8%AF%9D+%E6%95%91%E4%B8%8B%E4%B8%80%E5%AE%B6%E4%B8%89%E5%8F%A3&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
43.0,美国“林肯”号航母大面积锈蚀,9月2日，美军“亚伯拉罕·林肯”号航母停靠泰国林查班港，舰上约5000名水兵将在此进行休整。美国方面称，从外观来看，“林... 查看更多>,3798337,,https://www.baidu.com/s?wd=%E7%BE%8E%E5%9B%BD%E2%80%9C%E6%9E%97%E8%82%AF%E2%80%9D%E5%8F%B7%E8%88%AA%E6%AF%8D%E5%A4%A7%E9%9D%A2%E7%A7%AF%E9%94%88%E8%9A%80&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
44.0,食物发芽后都有毒吗,提到食物发芽，大多数人会认为，“发芽的食物一般都带毒，其实，食物发芽并非都有毒。大蒜、黄豆、绿豆及糙米发芽后营养增加或翻... 查看更多>,3692352,,https://www.baidu.com/s?wd=%E9%A3%9F%E7%89%A9%E5%8F%91%E8%8A%BD%E5%90%8E%E9%83%BD%E6%9C%89%E6%AF%92%E5%90%97&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
45.0,三胞胎迎接退役军爸 被一把抱起,查看更多>,3625318,,https://www.baidu.com/s?wd=%E4%B8%89%E8%83%9E%E8%83%8E%E8%BF%8E%E6%8E%A5%E9%80%80%E5%BD%B9%E5%86%9B%E7%88%B8+%E8%A2%AB%E4%B8%80%E6%8A%8A%E6%8A%B1%E8%B5%B7&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
46.0,美国近期袭击已致伊朗18死142伤,当地时间9月3日，伊朗卫生部发言人宣布，自当地时间8月30日20时30分至9月2日20时30分，伊朗共有142人在敌人的... 查看更多>,3521487,,https://www.baidu.com/s?wd=%E7%BE%8E%E5%9B%BD%E8%BF%91%E6%9C%9F%E8%A2%AD%E5%87%BB%E5%B7%B2%E8%87%B4%E4%BC%8A%E6%9C%9718%E6%AD%BB142%E4%BC%A4&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
47.0,法学本科生较真告赢华夏航空,查看更多>,3433389,,https://www.baidu.com/s?wd=%E6%B3%95%E5%AD%A6%E6%9C%AC%E7%A7%91%E7%94%9F%E8%BE%83%E7%9C%9F%E5%91%8A%E8%B5%A2%E5%8D%8E%E5%A4%8F%E8%88%AA%E7%A9%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
48.0,网约车巨头Uber全球裁员10%,当地时间9月2日，全球网约车巨头优步（Uber）启动新一轮大规模全球重组，宣布裁减约3300个工作岗位，裁员规模占其全球... 查看更多>,3301817,新,https://www.baidu.com/s?wd=%E7%BD%91%E7%BA%A6%E8%BD%A6%E5%B7%A8%E5%A4%B4Uber%E5%85%A8%E7%90%83%E8%A3%81%E5%91%9810%25&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
49.0,中国夫妻印尼海域遇难 家属寻目击者,日前，一对中国夫妻在印度尼西亚海域遇难。据悉，两人在岛屿附近下水，均未穿救生衣，现场没有持证导游，也没有船员在水中直接看... 查看更多>,3213396,新,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E5%A4%AB%E5%A6%BB%E5%8D%B0%E5%B0%BC%E6%B5%B7%E5%9F%9F%E9%81%87%E9%9A%BE+%E5%AE%B6%E5%B1%9E%E5%AF%BB%E7%9B%AE%E5%87%BB%E8%80%85&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
50.0,AI的收银台为何值86倍天价,8月26日，英伟达129亿美元收购Hugging Face，那个开发者普遍注册的模型仓库，年化收入不过1.5亿美元。12... 查看更多>,3118737,,https://www.baidu.com/s?wd=AI%E7%9A%84%E6%94%B6%E9%93%B6%E5%8F%B0%E4%B8%BA%E4%BD%95%E5%80%BC86%E5%80%8D%E5%A4%A9%E4%BB%B7&sa=fyb_news&rsv_dl=fyb_news,2026-09-04_00.09
,习近平主席的“比什凯克时间”,8月30日至9月1日，习近平主席来到比什凯克，出席2026年上海合作组织峰会并对吉尔吉斯斯坦进行国事访问。丝路精神、“中... 查看更多>,7904347,,https://www.baidu.com/s?wd=%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%B8%BB%E5%B8%AD%E7%9A%84%E2%80%9C%E6%AF%94%E4%BB%80%E5%87%AF%E5%85%8B%E6%97%B6%E9%97%B4%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
1.0,广州取消校服统一订购,2026年秋季学期，广州正式取消中小学校服统一订购，家长可自主线上、线下按需购买。新规落地首个开学季即遇断码缺货、订单延... 查看更多>,7808124,热,https://www.baidu.com/s?wd=%E5%B9%BF%E5%B7%9E%E5%8F%96%E6%B6%88%E6%A0%A1%E6%9C%8D%E7%BB%9F%E4%B8%80%E8%AE%A2%E8%B4%AD&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
2.0,世界已进入极端天气危险区,目前厄尔尼诺事件已确认出现，预计将在数月内增强为超强厄尔尼诺事件，强度可能在今年年底达顶峰。联合国警告称，此举将对全球降... 查看更多>,7712575,热,https://www.baidu.com/s?wd=%E4%B8%96%E7%95%8C%E5%B7%B2%E8%BF%9B%E5%85%A5%E6%9E%81%E7%AB%AF%E5%A4%A9%E6%B0%94%E5%8D%B1%E9%99%A9%E5%8C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
3.0,新学期建议家长每天抓好这3件小事,国家疾控局9月3日举行新闻发布会，主题是“科学防病开学季 健康护航新学期”。 中国疾控中心学校卫生中心主任医师郭欣介绍，... 查看更多>,7618355,,https://www.baidu.com/s?wd=%E6%96%B0%E5%AD%A6%E6%9C%9F%E5%BB%BA%E8%AE%AE%E5%AE%B6%E9%95%BF%E6%AF%8F%E5%A4%A9%E6%8A%93%E5%A5%BD%E8%BF%993%E4%BB%B6%E5%B0%8F%E4%BA%8B&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
4.0,手机集体涨价 吓跑了买手机的人,9月3日，手机集体涨价话题引发关注，线下门店冷清。此前9月1日，华为、小米、荣耀等品牌因存储及芯片成本上涨集体上调售价。... 查看更多>,7521161,热,https://www.baidu.com/s?wd=%E6%89%8B%E6%9C%BA%E9%9B%86%E4%BD%93%E6%B6%A8%E4%BB%B7+%E5%90%93%E8%B7%91%E4%BA%86%E4%B9%B0%E6%89%8B%E6%9C%BA%E7%9A%84%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
5.0,流感疫苗市场变天了,9月2日，中国疾病预防控制中心发布最新流感疫苗接种指南，仅推荐三价流感疫苗。此前，因全球未检出B/Yamagata系流感... 查看更多>,7425829,,https://www.baidu.com/s?wd=%E6%B5%81%E6%84%9F%E7%96%AB%E8%8B%97%E5%B8%82%E5%9C%BA%E5%8F%98%E5%A4%A9%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
6.0,中国房子迎来真正的分水岭,8月28日，住建、金融等部门推出房地产新政，明确有力有序推行现房销售，新出让土地项目优先现房；继续预售的项目须主体封顶，... 查看更多>,7329329,热,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E6%88%BF%E5%AD%90%E8%BF%8E%E6%9D%A5%E7%9C%9F%E6%AD%A3%E7%9A%84%E5%88%86%E6%B0%B4%E5%B2%AD&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
7.0,《后西游记》每集成本仅2-3万,近日，国内首部AI长剧《后西游记》播出，首播拿下省级卫视同时段收视第一。据项目主创李东珅透露，《后西游记》单集的制作成本... 查看更多>,7237482,热,https://www.baidu.com/s?wd=%E3%80%8A%E5%90%8E%E8%A5%BF%E6%B8%B8%E8%AE%B0%E3%80%8B%E6%AF%8F%E9%9B%86%E6%88%90%E6%9C%AC%E4%BB%852-3%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,2026-09-03_20.03
